emp_no,first_name,last_name,title,birth_date,from_date,to_date
454459,Goetz,Vadhan,Engineer,1963-01-20,1988-12-04,9999-01-01
454482,Fuqing,Toyoshima,Senior Staff,1963-08-15,1988-09-28,9999-01-01
454549,Michaela,Pardalos,Engineer,1964-06-01,1987-10-09,9999-01-01
454577,Aris,Fargier,Senior Engineer,1963-09-19,1985-11-25,9999-01-01
454591,Yinlin,Kornatzky,Senior Staff,1962-03-29,1986-07-01,9999-01-01
454601,Samphel,Schrift,Senior Staff,1962-01-01,1985-09-01,9999-01-01
454673,Tooru,Marwedel,Senior Engineer,1962-09-15,1988-07-17,9999-01-01
454714,Satoru,Birch,Engineer,1963-09-30,1985-10-04,9999-01-01
454784,Abdulah,Pettis,Senior Staff,1964-10-31,1985-05-05,9999-01-01
454786,Lokesh,Marchegay,Senior Staff,1964-06-17,1987-03-10,9999-01-01
454824,Zito,Mattern,Senior Staff,1964-08-28,1987-04-22,9999-01-01
454846,Billur,Setlzner,Senior Staff,1964-08-29,1986-07-29,9999-01-01
454849,Joydip,Mayerwieser,Senior Staff,1964-05-04,1986-02-11,9999-01-01
454890,Xiaopeng,Tanemo,Senior Staff,1962-05-06,1988-10-12,9999-01-01
454892,Adam,Kisuki,Senior Staff,1962-07-04,1985-10-17,9999-01-01
454901,Uriel,Bruckman,Senior Staff,1963-04-17,1986-07-18,9999-01-01
454939,Elrique,Spinelli,Senior Staff,1962-12-22,1988-02-24,9999-01-01
454946,Kankanahalli,Lubachevsky,Engineer,1963-03-03,1986-11-03,9999-01-01
454962,Miquel,Gimarc,Senior Engineer,1964-11-05,1987-01-11,9999-01-01
454972,Gio,Aseltine,Technique Leader,1962-11-04,1988-03-07,9999-01-01
454986,Danil,Antonisse,Senior Staff,1963-12-26,1985-11-14,9999-01-01
455039,Sukumar,Gecsel,Senior Staff,1962-02-14,1988-12-30,9999-01-01
455055,Val,Malabarba,Senior Staff,1962-11-04,1986-07-22,9999-01-01
455063,Ravishankar,Ravishankar,Senior Staff,1964-03-27,1986-11-04,9999-01-01
455065,Fumino,Conta,Engineer,1964-09-14,1987-11-02,9999-01-01
455066,Tru,Comte,Senior Staff,1963-07-25,1985-04-03,9999-01-01
455089,Fen,Lovengreen,Senior Staff,1963-04-12,1986-07-28,9999-01-01
455105,Perry,Matzov,Senior Staff,1962-08-11,1986-10-25,9999-01-01
455117,Domenico,Sommen,Senior Staff,1963-02-09,1988-03-19,9999-01-01
455146,Ewing,Marciano,Senior Engineer,1962-04-05,1987-11-04,9999-01-01
455151,Mark,Narahara,Senior Staff,1963-12-20,1987-09-25,9999-01-01
455162,Heeju,Ramamoorthy,Engineer,1962-05-18,1988-07-21,9999-01-01
455227,Niranjan,Tsukuda,Senior Staff,1962-05-14,1987-06-03,9999-01-01
455272,Chaoyi,Schusler,Engineer,1963-07-01,1987-09-28,9999-01-01
455323,Lobel,Cheshire,Engineer,1962-02-10,1988-02-13,9999-01-01
455329,Radhia,Kornatzky,Senior Staff,1962-05-19,1985-08-03,9999-01-01
455352,Theirry,Thimonier,Senior Engineer,1963-12-29,1987-10-12,9999-01-01
455388,Aloys,Schmezko,Assistant Engineer,1962-05-22,1988-08-03,9999-01-01
455437,Zvonko,Valiente,Senior Staff,1962-04-03,1987-09-26,9999-01-01
455468,Giao,Skrikant,Senior Staff,1964-09-14,1986-06-22,9999-01-01
455493,Shrikanth,Lorch,Senior Staff,1964-01-12,1986-01-22,9999-01-01
455503,Mitchel,Erdi,Engineer,1964-07-11,1985-10-20,9999-01-01
455564,Rance,Pleszkun,Senior Staff,1963-10-24,1986-10-11,9999-01-01
455571,Monique,Pileggi,Senior Staff,1962-05-14,1986-05-11,9999-01-01
455608,Kiyokazu,Zumaque,Engineer,1962-02-08,1988-09-16,9999-01-01
455616,Cordelia,Mandelberg,Engineer,1964-11-10,1986-12-17,9999-01-01
455618,Baoqiu,Syrzycki,Technique Leader,1964-09-23,1988-01-16,9999-01-01
455667,Avishai,Perna,Engineer,1963-03-15,1987-01-14,9999-01-01
455673,Marco,Beerel,Senior Staff,1962-03-22,1985-05-15,9999-01-01
455689,Tsutomu,Decaestecker,Engineer,1963-12-30,1988-03-20,9999-01-01
455708,Uriel,Ramsey,Senior Staff,1962-03-26,1988-12-13,9999-01-01
455725,Youjian,Zallocco,Engineer,1962-06-06,1988-04-26,9999-01-01
455726,Qiwen,Kriebel,Senior Staff,1965-01-08,1987-12-13,9999-01-01
455787,Yishai,Stafford,Engineer,1962-10-14,1986-10-29,9999-01-01
455802,Vishu,Szilard,Engineer,1963-03-21,1987-04-09,9999-01-01
455808,Gilbert,Hainaut,Engineer,1962-03-23,1985-04-25,9999-01-01
455811,Owen,Delaune,Senior Staff,1964-06-07,1986-09-24,9999-01-01
455812,Otmar,Sidhu,Senior Staff,1963-03-02,1986-01-31,9999-01-01
455836,Leszek,Jervis,Senior Engineer,1963-08-06,1987-01-04,9999-01-01
455838,Taiji,Gniady,Senior Staff,1962-10-21,1988-07-27,9999-01-01
455859,Baocai,Zaumen,Senior Engineer,1964-09-10,1988-03-25,9999-01-01
455869,Dipayan,Angel,Senior Staff,1963-11-30,1987-04-05,9999-01-01
455870,Rafael,Zaiane,Senior Staff,1963-07-22,1985-03-27,9999-01-01
455882,Sudhanshu,Makinen,Senior Staff,1964-10-18,1986-09-30,9999-01-01
455911,Clyde,Boyle,Senior Engineer,1964-03-07,1985-10-31,9999-01-01
455924,Mircea,Mitzlaff,Engineer,1964-09-29,1986-11-21,9999-01-01
455931,Kitty,Ranka,Senior Staff,1964-03-31,1988-11-28,9999-01-01
455988,Herb,Lyonns,Engineer,1962-03-01,1985-12-10,9999-01-01
456001,DAIDA,Dechter,Senior Engineer,1964-11-10,1986-07-29,9999-01-01
456016,Florina,Vendrig,Engineer,1963-05-23,1987-04-30,9999-01-01
456042,Lijia,Bauknecht,Senior Staff,1962-05-14,1988-08-06,9999-01-01
456048,Sajjan,Randi,Senior Engineer,1962-11-23,1987-01-01,9999-01-01
456062,Zorica,Codenie,Technique Leader,1963-11-22,1988-11-25,9999-01-01
456068,Taegyun,Pews,Senior Staff,1964-06-08,1987-10-07,9999-01-01
456076,Woody,Litzler,Technique Leader,1963-01-14,1985-04-03,9999-01-01
456136,Matk,Crabtree,Engineer,1962-04-21,1988-10-22,9999-01-01
456166,Fox,Schwabacher,Engineer,1964-09-04,1987-06-15,9999-01-01
456171,Xuejun,Papsdorf,Engineer,1964-10-01,1986-04-05,9999-01-01
456172,Makato,Constantine,Engineer,1964-07-22,1987-11-04,9999-01-01
456179,Mizuhito,Glinert,Senior Staff,1962-12-07,1986-07-02,9999-01-01
456199,Masali,Chorvat,Technique Leader,1964-12-10,1987-03-29,9999-01-01
456213,Nathan,Cyne,Senior Staff,1962-06-09,1986-12-08,9999-01-01
456221,Dhritiman,Feldhoffer,Senior Staff,1963-05-02,1986-02-11,9999-01-01
456246,Adin,Kolvik,Assistant Engineer,1964-08-18,1986-11-16,9999-01-01
456247,Shim,Grabner,Engineer,1964-08-31,1986-07-16,9999-01-01
456251,Reinhold,Ranai,Engineer,1964-06-20,1988-06-11,9999-01-01
456255,Visit,Duclos,Senior Staff,1963-02-15,1985-06-21,9999-01-01
456266,Gully,Bael,Engineer,1962-08-21,1986-06-30,9999-01-01
456277,Cheong,Smeets,Engineer,1962-02-18,1986-04-12,9999-01-01
456295,Matk,Delgrange,Technique Leader,1962-02-04,1985-02-09,9999-01-01
456304,Jiann,Farris,Senior Staff,1963-02-27,1987-04-17,9999-01-01
456357,Hausi,Baca,Engineer,1963-02-23,1987-10-07,9999-01-01
456362,Piyush,Beilner,Assistant Engineer,1962-10-23,1985-11-10,9999-01-01
456383,Shushma,Hofmeyr,Assistant Engineer,1964-09-13,1985-12-07,9999-01-01
456393,Kshitij,Lipner,Senior Staff,1964-09-15,1985-09-10,9999-01-01
456398,Gianluca,Murthy,Engineer,1962-06-16,1987-05-20,9999-01-01
456438,Masoud,Hambrick,Engineer,1964-10-26,1987-02-20,9999-01-01
456471,Angus,Bael,Senior Staff,1964-11-26,1988-07-13,9999-01-01
456500,Yaghout,Stille,Senior Staff,1964-05-19,1985-12-02,9999-01-01
456534,Chikako,Serna,Engineer,1964-02-04,1987-12-08,9999-01-01
456590,Nigel,Bodoff,Engineer,1962-07-04,1986-02-18,9999-01-01
456608,Shridhar,Glowinski,Engineer,1962-09-02,1986-07-02,9999-01-01
456613,Wuxu,Veeraraghavan,Technique Leader,1963-02-03,1985-09-17,9999-01-01
456624,Gen,Decleir,Engineer,1962-06-14,1988-09-23,9999-01-01
456638,Stein,Ozery,Senior Staff,1964-01-04,1985-06-22,9999-01-01
456654,Adhemar,Erez,Senior Staff,1963-12-27,1986-05-05,9999-01-01
456676,Jianhao,Turnbull,Technique Leader,1963-07-08,1986-03-13,9999-01-01
456696,Susumu,Petersohn,Senior Staff,1964-09-19,1988-08-02,9999-01-01
456700,Sanjai,Barvinok,Engineer,1964-09-10,1987-06-28,9999-01-01
456731,Mara,Roisin,Engineer,1962-04-14,1986-08-15,9999-01-01
456734,Kristina,Stamatiou,Senior Staff,1964-07-10,1987-07-29,9999-01-01
456739,Yoshimitsu,Lindqvist,Senior Staff,1964-01-06,1985-05-18,9999-01-01
456740,Hilary,Serra,Senior Staff,1963-01-26,1985-02-22,9999-01-01
456763,Toong,Denna,Engineer,1963-04-07,1986-08-09,9999-01-01
456767,Tetsurou,Schreiter,Senior Staff,1965-01-24,1987-07-17,9999-01-01
456795,Angel,Serre,Engineer,1964-05-18,1988-08-05,9999-01-01
456808,Xinan,Atchley,Senior Engineer,1964-09-17,1987-07-26,9999-01-01
456866,Boalin,Salinas,Engineer,1962-01-10,1986-09-16,9999-01-01
456872,Naraig,Schueller,Engineer,1962-02-05,1985-02-24,9999-01-01
456901,Josyula,Grabner,Senior Staff,1963-07-28,1988-10-04,9999-01-01
456903,Luigi,Tyugu,Engineer,1963-10-03,1987-09-28,9999-01-01
456924,Elrique,Falster,Engineer,1963-08-06,1988-06-28,9999-01-01
456931,Chaoyi,Gomatam,Senior Staff,1964-02-16,1987-02-20,9999-01-01
456949,Bangqing,Aloisi,Senior Staff,1964-09-17,1987-12-04,9999-01-01
456987,Percy,Crabtree,Engineer,1964-12-02,1986-09-02,9999-01-01
457024,Faiza,Swift,Senior Staff,1964-05-19,1987-07-04,9999-01-01
457026,Fay,Narahari,Senior Staff,1962-06-02,1986-06-23,9999-01-01
457070,Gay,Plavsic,Senior Staff,1965-01-25,1987-08-06,9999-01-01
457081,Shigenori,Skafidas,Assistant Engineer,1964-07-12,1986-05-11,9999-01-01
457083,Chinya,Ozeki,Engineer,1964-03-02,1988-02-13,9999-01-01
457175,Nadjib,Brattka,Engineer,1962-09-15,1987-06-06,9999-01-01
457190,Ortrud,Genin,Senior Engineer,1964-01-29,1987-10-07,9999-01-01
457239,Chuanyi,Bouloucos,Senior Staff,1964-06-04,1988-12-03,9999-01-01
457250,Denis,Malabarba,Senior Engineer,1964-12-03,1986-06-17,9999-01-01
457260,Hatem,Kleiser,Engineer,1964-01-30,1988-03-24,9999-01-01
457309,Hidde,Cromarty,Senior Engineer,1963-08-20,1988-02-21,9999-01-01
457316,Oguz,Ramaiah,Senior Staff,1963-08-04,1985-04-04,9999-01-01
457323,Amstein,Felcyn,Engineer,1963-09-14,1985-06-17,9999-01-01
457325,Arvind,Kruskal,Senior Staff,1964-07-07,1985-10-05,9999-01-01
457338,Henk,Unni,Assistant Engineer,1963-01-12,1985-06-07,9999-01-01
457402,Bouchung,Przulj,Senior Staff,1962-10-04,1987-05-18,9999-01-01
457411,Xudong,Peck,Senior Engineer,1965-01-13,1988-04-18,9999-01-01
457489,Berna,Ranst,Engineer,1965-01-24,1985-05-14,9999-01-01
457500,Limsoon,Levasseur,Senior Engineer,1962-10-24,1985-03-24,9999-01-01
457504,Mandell,Fioravanti,Assistant Engineer,1962-06-12,1985-07-28,9999-01-01
457523,Khosrow,Denna,Engineer,1964-02-13,1988-12-27,9999-01-01
457610,Duri,Dayana,Senior Staff,1963-06-28,1986-05-16,9999-01-01
457645,Mark,Stassinopoulos,Senior Staff,1962-08-30,1986-04-30,9999-01-01
457646,Jianhua,Uchoa,Engineer,1962-05-21,1988-03-06,9999-01-01
457677,Anneke,Liesche,Assistant Engineer,1962-02-27,1987-01-15,9999-01-01
457693,Xiahua,Ballarin,Senior Staff,1963-07-16,1988-08-15,9999-01-01
457767,Sumant,Vural,Senior Staff,1962-10-01,1985-05-13,9999-01-01
457776,Florian,Siepmann,Engineer,1965-01-15,1987-12-21,9999-01-01
457887,Bernt,Percebois,Senior Staff,1962-06-26,1987-05-10,9999-01-01
457902,Miomir,Chinen,Senior Staff,1962-08-30,1987-11-19,9999-01-01
457904,Martine,Herber,Senior Staff,1962-01-01,1986-06-29,9999-01-01
457916,Kitty,Zeilberger,Senior Staff,1963-10-21,1985-03-09,9999-01-01
457935,Sandeepan,Waymire,Senior Engineer,1964-12-20,1988-12-11,9999-01-01
457947,Shahar,Vickson,Engineer,1963-02-04,1985-05-21,9999-01-01
457981,Aamod,Matzat,Senior Staff,1964-12-15,1988-12-31,9999-01-01
457998,Christophe,Showalter,Engineer,1962-03-26,1986-09-19,9999-01-01
458016,Kotesh,Smeets,Senior Staff,1964-05-09,1985-09-10,9999-01-01
458027,Rimli,Lamparter,Senior Staff,1964-04-03,1985-07-13,9999-01-01
458028,Divier,Rabejac,Senior Staff,1964-12-04,1987-10-27,9999-01-01
458038,Radhia,Azumi,Senior Staff,1963-07-11,1985-03-04,9999-01-01
458053,Gopalakrishnan,Zuberek,Senior Staff,1962-09-22,1987-10-08,9999-01-01
458081,Ramalingam,Frezza,Engineer,1964-06-15,1986-06-08,9999-01-01
458085,Gay,Schaar,Engineer,1964-06-25,1988-06-29,9999-01-01
458100,Baziley,Herber,Senior Staff,1962-05-20,1988-12-22,9999-01-01
458101,Jaroslava,Raney,Senior Staff,1962-02-08,1987-12-12,9999-01-01
458134,Thanasis,Standera,Senior Staff,1965-01-11,1985-03-20,9999-01-01
458185,Eric,Baalen,Engineer,1964-04-07,1987-01-16,9999-01-01
458202,Nakhoon,Noriega,Senior Staff,1962-09-15,1985-10-18,9999-01-01
458233,Chaitali,Rosenbaum,Senior Staff,1964-01-15,1986-10-18,9999-01-01
458237,Lein,Gronowski,Engineer,1963-05-25,1986-12-16,9999-01-01
458304,Shuzo,Kirkerud,Senior Engineer,1963-12-01,1986-06-26,9999-01-01
458358,Eckart,Detkin,Engineer,1964-11-16,1987-11-13,9999-01-01
458370,Ugo,Bernick,Engineer,1964-02-18,1988-10-10,9999-01-01
458402,Moss,Itzfeldt,Senior Engineer,1963-01-02,1985-03-29,9999-01-01
458445,Syozo,Ramsay,Engineer,1963-05-25,1988-08-09,9999-01-01
458475,Rance,Iacovou,Senior Engineer,1962-03-25,1988-08-21,9999-01-01
458486,Roselyn,Zockler,Senior Staff,1962-07-01,1987-01-07,9999-01-01
458506,Caolyn,Jullig,Senior Engineer,1963-02-14,1988-07-10,9999-01-01
458545,Lein,Biros,Engineer,1962-06-24,1987-03-29,9999-01-01
458574,Nikolaus,Muniz,Senior Engineer,1964-10-31,1985-02-25,9999-01-01
458595,Marjo,Kroon,Senior Staff,1962-03-21,1985-11-25,9999-01-01
458644,Dines,Sinitsyn,Senior Engineer,1962-09-22,1987-04-07,9999-01-01
458646,Takushi,Kisuki,Engineer,1962-06-20,1985-02-21,9999-01-01
458666,Kshitij,Otillio,Senior Staff,1962-05-13,1985-06-13,9999-01-01
458681,Kensyu,Gips,Senior Staff,1963-06-26,1986-06-24,9999-01-01
458683,Martina,Lores,Assistant Engineer,1964-06-17,1985-04-02,9999-01-01
458726,Shahaf,Kitai,Senior Staff,1965-01-13,1986-12-26,9999-01-01
458732,Aral,Vasanthakumar,Engineer,1962-01-30,1987-02-03,9999-01-01
458734,Boriana,Gajiwala,Senior Staff,1964-02-10,1986-02-03,9999-01-01
458763,Feixiong,Mitsuhashi,Technique Leader,1964-08-31,1986-09-14,9999-01-01
458790,Ramya,Azadmanesh,Engineer,1965-01-17,1988-11-19,9999-01-01
458800,Ulf,Baak,Senior Staff,1964-11-06,1985-05-31,9999-01-01
458816,Yongdong,Nicolson,Assistant Engineer,1963-06-19,1985-07-29,9999-01-01
458825,Parto,Kavraki,Assistant Engineer,1962-06-21,1985-10-10,9999-01-01
458901,Ingmar,Tischendorf,Technique Leader,1964-05-09,1988-05-09,9999-01-01
458977,LiMin,Atrawala,Senior Staff,1962-07-17,1987-05-24,9999-01-01
458986,Boguslaw,Delaune,Senior Staff,1963-08-07,1987-07-14,9999-01-01
459009,Kazuhide,Mansanne,Assistant Engineer,1964-11-05,1985-09-04,9999-01-01
459022,Mikhail,Kohling,Senior Staff,1962-10-24,1988-04-14,9999-01-01
459051,Trygve,Pell,Senior Staff,1963-11-15,1986-03-28,9999-01-01
459057,Val,Curless,Senior Staff,1962-04-02,1985-08-27,9999-01-01
459065,Kristine,Stasinski,Assistant Engineer,1962-04-11,1988-04-21,9999-01-01
459067,Zejun,Strandh,Senior Staff,1962-12-30,1985-02-03,9999-01-01
459084,Arunas,Maksimenko,Engineer,1963-07-21,1988-10-18,9999-01-01
459115,Katsuo,Saoudi,Senior Staff,1962-02-06,1985-03-24,9999-01-01
459118,Hugo,Peha,Senior Staff,1963-02-25,1988-07-04,9999-01-01
459124,Karsten,Sullins,Senior Engineer,1964-11-13,1988-09-05,9999-01-01
459150,Taisook,Oehlmann,Senior Staff,1963-10-26,1985-12-13,9999-01-01
459203,Gennadi,Pileggi,Senior Staff,1962-03-31,1987-02-26,9999-01-01
459237,Shuzo,Giarratana,Senior Staff,1964-11-10,1987-09-08,9999-01-01
459255,Arnd,Aloisi,Senior Engineer,1962-05-05,1988-06-25,9999-01-01
459256,Zissis,Speckmann,Senior Staff,1963-07-03,1987-12-12,9999-01-01
459274,Mariangiola,Dalphin,Senior Staff,1964-06-03,1988-01-13,9999-01-01
459282,Kousuke,Suwa,Senior Staff,1962-10-29,1986-01-02,9999-01-01
459303,Kensei,Tchuente,Senior Staff,1964-02-04,1985-09-20,9999-01-01
459306,Murthy,Couchot,Technique Leader,1962-11-25,1985-09-18,9999-01-01
459372,Make,Nannarelli,Senior Staff,1962-09-15,1988-07-03,9999-01-01
459430,Radoslaw,Quaggetto,Engineer,1963-08-07,1987-05-28,9999-01-01
459440,Luisa,Skrikant,Engineer,1962-08-17,1987-10-27,9999-01-01
459474,Mizuhito,Setia,Engineer,1962-04-08,1986-03-09,9999-01-01
459500,Serenella,Engberts,Senior Staff,1963-08-13,1985-05-15,9999-01-01
459525,Udaiprakash,Coullard,Senior Engineer,1962-09-18,1987-03-23,9999-01-01
459549,Izaskun,Himler,Senior Staff,1963-01-18,1988-02-11,9999-01-01
459555,JoAnna,Sudkamp,Senior Staff,1963-08-12,1986-10-24,9999-01-01
459568,Yongqiao,Harbusch,Senior Staff,1963-11-05,1987-11-23,9999-01-01
459585,JoAnne,Heusch,Senior Staff,1962-09-19,1988-08-14,9999-01-01
459612,Basant,Zongker,Technique Leader,1963-07-26,1988-12-21,9999-01-01
459678,Florina,Lunn,Engineer,1962-12-04,1986-08-13,9999-01-01
459753,Vivian,Keirsey,Senior Staff,1962-10-10,1988-10-28,9999-01-01
459766,Stafford,Slobodova,Engineer,1963-05-17,1986-03-03,9999-01-01
459780,Vitali,Menyhert,Senior Staff,1962-09-08,1986-04-08,9999-01-01
459794,Szabolcs,Preusig,Engineer,1964-11-07,1986-02-07,9999-01-01
459817,Yuichiro,Pettey,Senior Staff,1962-05-02,1987-07-22,9999-01-01
459836,Yuichiro,Polupanov,Engineer,1962-04-04,1988-09-22,9999-01-01
459873,Danai,Syrotiuk,Engineer,1963-07-06,1986-10-03,9999-01-01
459889,Uma,Perfilyeva,Assistant Engineer,1963-05-20,1986-12-22,9999-01-01
459936,Tooru,Gihr,Engineer,1963-05-20,1988-10-10,9999-01-01
459968,Rajmohan,Rajala,Senior Staff,1962-11-23,1986-01-23,9999-01-01
459972,Rosella,Valette,Engineer,1962-11-12,1985-07-11,9999-01-01
460011,Bouchung,Basart,Senior Staff,1964-11-20,1987-09-11,9999-01-01
460016,Khalil,Iwayama,Senior Staff,1964-05-28,1987-08-09,9999-01-01
460038,Hatsukazu,Nooteboom,Engineer,1964-03-02,1988-10-10,9999-01-01
460064,Aamod,Parfitt,Senior Staff,1963-12-19,1988-05-03,9999-01-01
460076,Chinhyun,Swift,Senior Staff,1964-10-24,1987-05-08,9999-01-01
460087,Moon,Waschkowski,Senior Staff,1964-10-15,1986-05-22,9999-01-01
460136,Chriss,DeMori,Senior Staff,1962-07-19,1985-07-19,9999-01-01
460163,Goetz,Aloisi,Engineer,1963-03-15,1986-11-08,9999-01-01
460166,Genta,Blokdijk,Engineer,1964-02-20,1987-08-02,9999-01-01
460180,Felicidad,Curless,Engineer,1964-06-08,1986-05-25,9999-01-01
460192,Leen,Birta,Senior Staff,1963-10-05,1987-01-20,9999-01-01
460220,Marjo,Waschkowski,Engineer,1962-11-21,1987-04-27,9999-01-01
460318,Bedir,Simmel,Engineer,1962-12-20,1987-01-09,9999-01-01
460343,Atreyi,Reeken,Senior Engineer,1962-07-10,1985-11-03,9999-01-01
460382,Tzvetan,Gniady,Senior Staff,1962-11-15,1986-03-08,9999-01-01
460385,Kasidit,Liesche,Senior Staff,1964-03-15,1988-05-10,9999-01-01
460411,Alagu,Randi,Assistant Engineer,1962-03-08,1988-03-13,9999-01-01
460541,Bernt,Haldar,Senior Staff,1963-11-01,1986-12-29,9999-01-01
460547,Tetsushi,Dratva,Senior Staff,1964-01-31,1986-11-04,9999-01-01
460552,Haldon,Gischer,Senior Engineer,1964-04-15,1987-08-24,9999-01-01
460566,Shaleah,Fraisse,Senior Staff,1964-06-04,1986-03-27,9999-01-01
460599,Oldrich,Biros,Engineer,1963-05-02,1987-12-10,9999-01-01
460602,Monique,Schaar,Engineer,1963-04-05,1986-09-04,9999-01-01
460617,Bernt,Ghalwash,Senior Staff,1964-07-01,1987-10-26,9999-01-01
460626,Guther,Vural,Senior Staff,1962-11-11,1985-08-18,9999-01-01
460628,Nalini,Kaiserswerth,Senior Staff,1963-05-06,1987-08-01,9999-01-01
460630,Lenore,Alblas,Assistant Engineer,1964-02-06,1988-01-18,9999-01-01
460645,Yakichi,Iisaka,Senior Staff,1962-09-29,1986-02-18,9999-01-01
460675,Xianlong,Openshaw,Senior Staff,1962-01-02,1988-01-01,9999-01-01
460694,Conrado,Melichar,Senior Staff,1964-07-11,1987-02-03,9999-01-01
460717,Golgen,Marquardt,Senior Staff,1964-08-29,1987-01-16,9999-01-01
460764,Roselyn,Bruckman,Senior Staff,1964-01-21,1986-12-26,9999-01-01
460765,Sanjay,Velasco,Engineer,1963-09-22,1986-11-15,9999-01-01
460774,Dietrich,Benveniste,Senior Staff,1963-11-27,1985-04-18,9999-01-01
460819,Goetz,Pintelas,Senior Staff,1963-01-10,1987-11-17,9999-01-01
460835,Taiji,Grospietsch,Senior Staff,1963-06-24,1985-11-23,9999-01-01
460843,Venkatesan,Trumbly,Engineer,1964-01-30,1986-03-13,9999-01-01
460847,Woody,Naudin,Engineer,1963-09-08,1987-06-12,9999-01-01
460866,Hideyuki,Tsunoo,Engineer,1963-11-11,1987-06-06,9999-01-01
460875,Tommaso,Birke,Senior Staff,1963-12-13,1986-07-01,9999-01-01
460880,Lorien,Denna,Senior Staff,1964-01-06,1987-08-18,9999-01-01
460881,Xiaocheng,Akazan,Engineer,1963-09-06,1987-11-17,9999-01-01
460920,Remzi,Mitzlaff,Senior Staff,1965-01-22,1986-04-06,9999-01-01
460965,Sajjad,Rosti,Senior Staff,1963-02-05,1986-11-29,9999-01-01
460974,Kasturi,Demizu,Engineer,1963-10-05,1985-02-09,9999-01-01
460979,Premsyl,Strooper,Senior Staff,1962-11-11,1988-09-15,9999-01-01
460981,Ferdinand,Perfilyeva,Assistant Engineer,1963-06-06,1988-02-03,9999-01-01
460991,Ebbe,Douceur,Senior Staff,1962-03-15,1988-03-30,9999-01-01
460993,Utpal,Valtorta,Senior Staff,1963-07-08,1987-02-09,9999-01-01
461018,Chiranjit,Liesche,Senior Engineer,1963-07-08,1986-03-04,9999-01-01
461043,Sangeeta,Decleir,Engineer,1964-06-08,1988-07-13,9999-01-01
461045,Zhigen,Hettesheimer,Assistant Engineer,1962-08-23,1986-11-03,9999-01-01
461068,Heekeun,Kranzdorf,Engineer,1963-06-03,1985-07-16,9999-01-01
461113,Sudhanshu,Conti,Senior Staff,1964-05-11,1985-02-02,9999-01-01
461127,Herb,Poupard,Senior Staff,1963-12-22,1987-01-07,9999-01-01
461198,Debatosh,Akaboshi,Senior Staff,1963-09-25,1985-11-13,9999-01-01
461237,Subhada,Stifter,Senior Staff,1962-03-08,1985-03-31,9999-01-01
461241,Itzchak,Shumilov,Assistant Engineer,1964-07-14,1988-02-13,9999-01-01
461294,Pranav,Linnainmaa,Senior Staff,1963-02-11,1985-06-20,9999-01-01
461334,Randi,Melton,Engineer,1964-08-16,1987-03-29,9999-01-01
461335,Arif,Furudate,Senior Staff,1963-03-23,1985-10-01,9999-01-01
461374,Shigeo,Gerteisen,Senior Staff,1962-08-14,1985-06-04,9999-01-01
461460,Stella,Chinen,Senior Staff,1964-10-19,1987-09-28,9999-01-01
461461,Arvind,Perz,Senior Staff,1964-09-04,1988-02-05,9999-01-01
461489,Moss,Maginnis,Senior Staff,1963-11-15,1988-07-05,9999-01-01
461526,Hauke,Ranst,Engineer,1962-02-01,1988-06-14,9999-01-01
461572,Goo,Broomell,Engineer,1962-09-21,1987-02-05,9999-01-01
461579,Zito,Thiran,Senior Engineer,1964-04-28,1985-04-14,9999-01-01
461586,Ipke,Grandbois,Engineer,1962-08-30,1987-10-13,9999-01-01
461678,Shimshon,Emiris,Engineer,1963-10-03,1987-04-02,9999-01-01
461681,Kamakshi,Schonegge,Senior Engineer,1964-07-07,1986-07-17,9999-01-01
461744,Freyja,Chepyzhov,Senior Engineer,1964-01-13,1987-01-06,9999-01-01
461755,Alselm,Facello,Assistant Engineer,1962-12-24,1986-04-21,9999-01-01
461828,Tesuro,Sichman,Senior Staff,1964-06-15,1986-02-25,9999-01-01
461830,Gilbert,Journel,Senior Staff,1962-10-30,1987-12-17,9999-01-01
461851,Lobel,Stavenow,Engineer,1963-08-18,1985-06-05,9999-01-01
461932,Ronnie,Chartres,Engineer,1962-03-09,1986-01-23,9999-01-01
461933,Yolla,Stifter,Engineer,1964-12-01,1987-09-30,9999-01-01
461947,Alejandra,Bardell,Engineer,1964-02-01,1986-07-14,9999-01-01
461967,Udo,Androutsos,Senior Staff,1964-12-21,1988-06-09,9999-01-01
461986,Xianlong,Hagimont,Senior Engineer,1963-02-02,1987-10-12,9999-01-01
461999,Sachar,Erie,Senior Staff,1963-01-01,1986-02-23,9999-01-01
462027,Moheb,Heemskerk,Engineer,1963-02-01,1986-02-03,9999-01-01
